,state,Unnamed: 0,"AnalyticalResultValue.count.1,1-dichloroethane","AnalyticalResultValue.count.1,2,3-trichloropropane","AnalyticalResultValue.count.1,3-butadiene","AnalyticalResultValue.count.1,4-dioxane",AnalyticalResultValue.count.17-alpha-ethynylestrad,AnalyticalResultValue.count.17-beta-estradiol,"AnalyticalResultValue.count.4-androstene-3,17-dion",AnalyticalResultValue.count.Aerobic spores,AnalyticalResultValue.count.E. coli,AnalyticalResultValue.count.Enterococci,AnalyticalResultValue.count.Enteroviruses (RT-qPCR,AnalyticalResultValue.count.Enteroviruses (cell cu,AnalyticalResultValue.count.HCFC-22,AnalyticalResultValue.count.Halon 1011,AnalyticalResultValue.count.Male specific phage,AnalyticalResultValue.count.Noroviruses GIA,AnalyticalResultValue.count.Noroviruses GIB,AnalyticalResultValue.count.Noroviruses GII,AnalyticalResultValue.count.PFBS,AnalyticalResultValue.count.PFHpA,AnalyticalResultValue.count.PFHxS,AnalyticalResultValue.count.PFNA,AnalyticalResultValue.count.PFOA,AnalyticalResultValue.count.PFOS,AnalyticalResultValue.count.Somatic phage,AnalyticalResultValue.count.Total coliforms,AnalyticalResultValue.count.bromomethane,AnalyticalResultValue.count.chlorate,AnalyticalResultValue.count.chloromethane,AnalyticalResultValue.count.chromium,AnalyticalResultValue.count.chromium-6,AnalyticalResultValue.count.cobalt,AnalyticalResultValue.count.equilin,AnalyticalResultValue.count.estriol,AnalyticalResultValue.count.estrone,AnalyticalResultValue.count.germanium,AnalyticalResultValue.count.manganese,AnalyticalResultValue.count.molybdenum,AnalyticalResultValue.count.n-propylbenzene,AnalyticalResultValue.count.sec-butylbenzene,AnalyticalResultValue.count.strontium,AnalyticalResultValue.count.tellurium,AnalyticalResultValue.count.testosterone,AnalyticalResultValue.count.vanadium,"indices.count.1,1-dichloroethane","indices.count.1,2,3-trichloropropane","indices.count.1,3-butadiene","indices.count.1,4-dioxane",indices.count.17-alpha-ethynylestrad,indices.count.17-beta-estradiol,"indices.count.4-androstene-3,17-dion",indices.count.Aerobic spores,indices.count.E. coli,indices.count.Enterococci,indices.count.Enteroviruses (RT-qPCR,indices.count.Enteroviruses (cell cu,indices.count.HCFC-22,indices.count.Halon 1011,indices.count.Male specific phage,indices.count.Noroviruses GIA,indices.count.Noroviruses GIB,indices.count.Noroviruses GII,indices.count.PFBS,indices.count.PFHpA,indices.count.PFHxS,indices.count.PFNA,indices.count.PFOA,indices.count.PFOS,indices.count.Somatic phage,indices.count.Total coliforms,indices.count.bromomethane,indices.count.chlorate,indices.count.chloromethane,indices.count.chromium,indices.count.chromium-6,indices.count.cobalt,indices.count.equilin,indices.count.estriol,indices.count.estrone,indices.count.germanium,indices.count.manganese,indices.count.molybdenum,indices.count.n-propylbenzene,indices.count.sec-butylbenzene,indices.count.strontium,indices.count.tellurium,indices.count.testosterone,indices.count.vanadium,"AnalyticalResultValue.max.1,1-dichloroethane","AnalyticalResultValue.max.1,2,3-trichloropropane","AnalyticalResultValue.max.1,3-butadiene","AnalyticalResultValue.max.1,4-dioxane",AnalyticalResultValue.max.17-alpha-ethynylestrad,AnalyticalResultValue.max.17-beta-estradiol,"AnalyticalResultValue.max.4-androstene-3,17-dion",AnalyticalResultValue.max.Aerobic spores,AnalyticalResultValue.max.E. coli,AnalyticalResultValue.max.Enterococci,AnalyticalResultValue.max.Enteroviruses (RT-qPCR,AnalyticalResultValue.max.Enteroviruses (cell cu,AnalyticalResultValue.max.HCFC-22,AnalyticalResultValue.max.Halon 1011,AnalyticalResultValue.max.Male specific phage,AnalyticalResultValue.max.Noroviruses GIA,AnalyticalResultValue.max.Noroviruses GIB,AnalyticalResultValue.max.Noroviruses GII,AnalyticalResultValue.max.PFBS,AnalyticalResultValue.max.PFHpA,AnalyticalResultValue.max.PFHxS,AnalyticalResultValue.max.PFNA,AnalyticalResultValue.max.PFOA,AnalyticalResultValue.max.PFOS,AnalyticalResultValue.max.Somatic phage,AnalyticalResultValue.max.Total coliforms,AnalyticalResultValue.max.bromomethane,AnalyticalResultValue.max.chlorate,AnalyticalResultValue.max.chloromethane,AnalyticalResultValue.max.chromium,AnalyticalResultValue.max.chromium-6,AnalyticalResultValue.max.cobalt,AnalyticalResultValue.max.equilin,AnalyticalResultValue.max.estriol,AnalyticalResultValue.max.estrone,AnalyticalResultValue.max.germanium,AnalyticalResultValue.max.manganese,AnalyticalResultValue.max.molybdenum,AnalyticalResultValue.max.n-propylbenzene,AnalyticalResultValue.max.sec-butylbenzene,AnalyticalResultValue.max.strontium,AnalyticalResultValue.max.tellurium,AnalyticalResultValue.max.testosterone,AnalyticalResultValue.max.vanadium,"indices.max.1,1-dichloroethane","indices.max.1,2,3-trichloropropane","indices.max.1,3-butadiene","indices.max.1,4-dioxane",indices.max.17-alpha-ethynylestrad,indices.max.17-beta-estradiol,"indices.max.4-androstene-3,17-dion",indices.max.Aerobic spores,indices.max.E. coli,indices.max.Enterococci,indices.max.Enteroviruses (RT-qPCR,indices.max.Enteroviruses (cell cu,indices.max.HCFC-22,indices.max.Halon 1011,indices.max.Male specific phage,indices.max.Noroviruses GIA,indices.max.Noroviruses GIB,indices.max.Noroviruses GII,indices.max.PFBS,indices.max.PFHpA,indices.max.PFHxS,indices.max.PFNA,indices.max.PFOA,indices.max.PFOS,indices.max.Somatic phage,indices.max.Total coliforms,indices.max.bromomethane,indices.max.chlorate,indices.max.chloromethane,indices.max.chromium,indices.max.chromium-6,indices.max.cobalt,indices.max.equilin,indices.max.estriol,indices.max.estrone,indices.max.germanium,indices.max.manganese,indices.max.molybdenum,indices.max.n-propylbenzene,indices.max.sec-butylbenzene,indices.max.strontium,indices.max.tellurium,indices.max.testosterone,indices.max.vanadium,indices.avg,counts.sum,voc.indices.avg,soc.indices.avg,metal.indices.avg,dbp.indices.avg,pfas.indices.avg,horm.indices.avg,indices.sum,name
20,MD,868.0,63.61904761904761,63.61904761904761,63.61904761904761,63.61904761904761,92.9090909090909,92.9090909090909,92.9090909090909,,,,,,63.61904761904761,63.61904761904761,,,,,63.61904761904761,63.61904761904761,63.61904761904761,63.61904761904761,63.61904761904761,63.61904761904761,,,63.61904761904761,124.38095238095238,63.61904761904761,124.38095238095238,124.38095238095238,124.38095238095238,92.9090909090909,92.9090909090909,92.9090909090909,18.5,18.5,124.38095238095238,9.75,9.75,124.38095238095238,18.5,92.9090909090909,124.38095238095238,63.61904761904761,63.61904761904761,63.61904761904761,63.61904761904761,92.9090909090909,92.9090909090909,92.9090909090909,,,,,,63.61904761904761,63.61904761904761,,,,,63.61904761904761,63.61904761904761,63.61904761904761,63.61904761904761,63.61904761904761,63.61904761904761,,,63.61904761904761,124.38095238095238,63.61904761904761,124.38095238095238,124.38095238095238,124.38095238095238,92.9090909090909,92.9090909090909,92.9090909090909,18.5,18.5,124.38095238095238,9.75,9.75,124.38095238095238,18.5,92.9090909090909,124.38095238095238,0.026319583238095242,0.02614527890476191,0.07071067799999999,0.08430747976190474,0.000636396,0.000282843,0.0002466414545454546,,,,,,0.056568541999999965,0.042426407,,,,,0.06363961,0.007071068000000003,0.02121320300000001,0.014142136,0.014817170666666673,0.028284270999999982,,,0.14142135599999994,427.5194955647618,0.28883735276190475,1.2843183535238094,0.8284114099523809,1.529562632238095,0.002828427000000001,0.0005656849999999999,0.0014142140000000002,0.7071067809999999,35.73875,1.2237854730476192,0.021213202999999996,0.028284271,231.78,0.7071067809999999,7.639090909090911e-05,0.941072768380952,0.035763869047619044,0.03678110523809524,0.0,0.055155897714285716,0.0,0.0,0.013049757909090907,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.002468571333333333,0.0,,,0.0,0.982575785904762,0.09572856938095238,0.5751219805714287,1.0171022940000003,0.11138303757142856,0.0,0.0,0.0,0.0,1.13646959125,0.08741983780952381,0.0,0.0,2.830933442142858,0.0,0.0015636676363636366,0.3842505797619047,0.2512926086480067,2130.5714285714284,0.024039077666666662,0.055155897714285716,0.8343685286428569,0.982575785904762,0.00041142855555555564,0.0020876322207792207,6.655280418619047,Maryland
21,ME,851.0,19.272727272727273,19.272727272727273,19.272727272727273,19.272727272727273,20.0,20.0,20.0,,,,,,19.272727272727273,19.272727272727273,,,,,19.272727272727273,19.272727272727273,19.272727272727273,19.272727272727273,19.272727272727273,19.272727272727273,,,19.272727272727273,37.09090909090909,19.272727272727273,36.54545454545455,36.72727272727273,37.0,20.0,20.0,20.0,14.4,14.4,37.0,7.2,7.2,37.0,14.4,20.0,37.0,19.272727272727273,19.272727272727273,19.272727272727273,19.272727272727273,20.0,20.0,20.0,,,,,,19.272727272727273,19.272727272727273,,,,,19.272727272727273,19.272727272727273,19.272727272727273,19.272727272727273,19.272727272727273,19.272727272727273,,,19.272727272727273,37.09090909090909,19.272727272727273,36.54545454545455,36.72727272727273,37.0,20.0,20.0,20.0,14.4,14.4,37.0,7.2,7.2,37.0,14.4,20.0,37.0,0.021213203000000003,0.021213203000000003,0.07071067799999999,0.049497475000000006,0.000636396,0.000282843,0.0002497056,,,,,,0.056568541999999986,0.042426407,,,,,0.06363960999999999,0.0070710680000000015,0.02928473,0.014142136000000001,0.014142136000000001,0.05207661,,,0.14142135599999994,295.5808305109091,0.14142135599999994,0.5577512789090908,0.3948557457272728,0.7071067810000001,0.002828427,0.000565685,0.001414214,0.7071067809999999,32.4,0.7791879827272727,0.021213202999999996,0.028284271,101.2090909090909,0.7071067809999999,7.070000000000001e-05,0.30895710327272724,0.0,0.0,0.0,0.0,0.0,0.0,0.024987747400000003,,,,,,0.0,0.0,,,,,0.0,0.0,0.051297402727272734,0.0,0.0,0.0782125460909091,,,0.0,1.067501499,0.0,0.27080574981818184,0.6976819382727274,0.0,0.0,0.0,0.0,0.0,1.3891114416,0.016008296272727266,0.0,0.0,2.282804440272727,0.0,0.0,0.1658430298181818,0.17942243883974998,522.9230769230769,0.0,0.0,0.5721905757424243,1.067501499,0.02158499146969697,0.0035696782000000002,4.461707682307692,Maine
22,MI,918.0,36.224489795918366,36.224489795918366,36.224489795918366,36.326530612244895,38.82608695652174,38.82608695652174,38.82608695652174,,,,,,36.224489795918366,36.224489795918366,,,,,36.367346938775505,36.367346938775505,36.367346938775505,36.367346938775505,36.367346938775505,36.367346938775505,,,36.224489795918366,71.0204081632653,36.224489795918366,70.79591836734693,70.77551020408163,70.83673469387755,38.82608695652174,38.82608695652174,38.82608695652174,13.214285714285715,13.214285714285715,70.83673469387755,7.071428571428571,7.071428571428571,70.77551020408163,13.214285714285715,38.82608695652174,70.83673469387755,36.224489795918366,36.224489795918366,36.224489795918366,36.326530612244895,38.82608695652174,38.82608695652174,38.82608695652174,,,,,,36.224489795918366,36.224489795918366,,,,,36.367346938775505,36.367346938775505,36.367346938775505,36.367346938775505,36.367346938775505,36.367346938775505,,,36.224489795918366,71.0204081632653,36.224489795918366,70.79591836734693,70.77551020408163,70.83673469387755,38.82608695652174,38.82608695652174,38.82608695652174,13.214285714285715,13.214285714285715,70.83673469387755,7.071428571428571,7.071428571428571,70.77551020408163,13.214285714285715,38.82608695652174,70.83673469387755,0.02435906397959183,0.021213202999999986,0.07071067800000007,0.24234630816326536,0.0006363960000000004,0.00028284299999999985,0.0003017497391304349,,,,,,0.08231525114285711,0.044376888489795915,,,,,0.06363961000000004,0.007071068000000009,0.021213202999999986,0.014142136000000015,0.014142136000000015,0.02923185177551018,,,0.14142135600000014,442.6401937106122,0.14142135600000014,1.0599077066938778,0.3358628411836735,0.7428983409591838,0.002828427000000001,0.0005656849999999999,0.0014142140000000002,0.7071067810000001,56.003785714285705,3.019715946367346,0.021213203000000003,0.028284270999999982,310.9212122448979,0.7071067810000001,7.88695652173913e-05,0.8458206848979596,0.0203932146122449,0.0,0.0,0.19888915751020408,0.0,0.0,0.06620809073913042,,,,,,0.05656090253061225,0.007382200734693878,,,,,0.0,0.0,0.0,0.0,0.0,0.004234688224489795,,,0.0,0.9606292594489796,0.0,0.3547983456938774,0.8614272951836734,0.007158990775510204,0.0,0.0,0.0,0.0,1.1656106062500002,0.3091488278163264,0.0,0.0,2.8646291948163265,0.0,0.013088260695652177,0.41030728134693867,0.2405659858523813,1116.7058823529412,0.012048045411078716,0.19888915751020408,0.8012449892721089,0.9606292594489796,0.0007057813707482991,0.011328050204968946,6.493790620274512,Michigan
23,MN,971.5,30.68518518518519,30.68518518518519,30.68518518518519,30.62962962962963,37.388888888888886,37.388888888888886,37.388888888888886,,,,,,30.68518518518519,30.68518518518519,,,,,31.037037037037038,31.037037037037038,31.037037037037038,31.037037037037038,31.037037037037038,31.037037037037038,,,30.68518518518519,49.83333333333334,30.68518518518519,49.83333333333334,49.83333333333334,49.83333333333334,37.388888888888886,37.388888888888886,37.388888888888886,6.0,6.0,49.83333333333334,3.36,3.36,49.83333333333334,6.0,37.388888888888886,49.83333333333334,30.68518518518519,30.68518518518519,30.68518518518519,30.62962962962963,37.388888888888886,37.388888888888886,37.388888888888886,,,,,,30.68518518518519,30.68518518518519,,,,,31.037037037037038,31.037037037037038,31.037037037037038,31.037037037037038,31.037037037037038,31.037037037037038,,,30.68518518518519,49.83333333333334,30.68518518518519,49.83333333333334,49.83333333333334,49.83333333333334,37.388888888888886,37.388888888888886,37.388888888888886,6.0,6.0,49.83333333333334,3.36,3.36,49.83333333333334,6.0,37.388888888888886,49.83333333333334,0.033104817592592616,0.021213203,0.07071067800000007,0.27147030509259273,0.0006363960000000003,0.00028284299999999985,0.000212132,,,,,,0.4005053706666672,0.04242640699999997,,,,,0.06363961000000004,0.008920823481481491,0.031774943462962994,0.014142136000000015,0.02711308888888891,0.04931350516666665,,,0.1449135531111113,342.603423746667,0.15009873829629647,1.8019994601481484,0.4600816897777778,1.0535929390185186,0.002828427000000001,0.0005656849999999999,0.0014142140000000002,0.7071067810000001,96.7362613562,3.3855573135925914,0.02223614676000001,0.028284270999999982,440.3268185185185,0.7071067810000001,7.070000000000001e-05,0.5830868738518515,0.04555722437037037,0.0,0.0,0.1258250990925926,0.0,0.0,0.0,,,,,,0.1395934923148148,0.0,,,,,0.0,0.030288880444444437,0.054671669851851866,0.0,0.05682636048148147,0.06752192607407408,,,0.004027480444444446,0.3878094422777778,0.008968515537037038,0.4837153857777778,0.711234225888889,0.04837127998148148,0.0,0.0,0.0,0.0,1.4305959131600003,0.3621533701666667,0.0043486129600000005,0.0,3.0051131168333334,0.0,0.0,0.3147699324444445,0.2434829592318098,847.7678571428571,0.02830667323809524,0.1258250990925926,0.8208928851820986,0.3878094422777778,0.03488480614197531,0.0,6.2782459439285745,Minnesota
24,MO,1106.0,45.647058823529406,45.647058823529406,45.647058823529406,47.26153846153846,43.33333333333334,43.33333333333334,43.33333333333334,,,,,,45.647058823529406,45.647058823529406,,,,,45.691176470588225,45.691176470588225,45.691176470588225,45.691176470588225,45.691176470588225,45.691176470588225,,,45.647058823529406,77.33823529411767,45.647058823529406,78.75,78.44117647058823,78.75,43.33333333333334,43.33333333333334,43.33333333333334,31.612903225806452,31.612903225806452,78.75,17.806451612903224,17.806451612903224,78.73529411764707,31.612903225806452,43.33333333333334,78.75,45.647058823529406,45.647058823529406,45.647058823529406,47.26153846153846,43.33333333333334,43.33333333333334,43.33333333333334,,,,,,45.647058823529406,45.647058823529406,,,,,45.691176470588225,45.691176470588225,45.691176470588225,45.691176470588225,45.691176470588225,45.691176470588225,,,45.647058823529406,77.33823529411767,45.647058823529406,78.75,78.44117647058823,78.75,43.33333333333334,43.33333333333334,43.33333333333334,31.612903225806452,31.612903225806452,78.75,17.806451612903224,17.806451612903224,78.73529411764707,31.612903225806452,43.33333333333334,78.75,0.027806738161764738,0.02121320300000001,0.0707106780000001,0.07264413384615379,0.0006363960000000008,0.0002828429999999997,0.0002121320000000001,,,,,,0.061476274823529374,0.056336230014705786,,,,,0.06363961000000004,0.007071068000000009,0.02121320300000001,0.014142136000000019,0.014142136000000019,0.028284270999999975,,,0.1414213560000002,448.7204429302943,0.1414213560000002,2.8382152193529393,1.1169327412647063,2.166238136735289,0.0028284269999999984,0.0005656849999999999,0.001414213999999999,0.7071067810000001,27.762852487870965,4.7039825776029405,0.025314725193548385,0.028284270999999982,483.6929705882353,0.7071067810000001,8.727692307692304e-05,3.2177105932352923,0.02099518242647059,0.0,0.0,0.06160706849230769,0.0,0.0,0.0,,,,,,0.012846263867647057,0.04052154491176471,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8892901193970586,0.0,0.7306932756470587,1.2354151341617643,0.04777273732352943,0.0,0.0,0.0,0.0,0.8903002762580647,0.4008938189117647,0.031890918064516126,0.0,2.8037334910882343,0.0,0.038593589230769235,0.6147259148088234,0.2552871284056211,1324.4246575342465,0.010623284457983192,0.06160706849230769,0.9722057286568629,0.8892901193970586,0.0,0.005513369890109891,6.798436784506848,Missouri
25,MS,1034.5,15.304347826086955,15.304347826086955,15.304347826086955,15.318840579710145,10.111111111111109,10.111111111111109,10.111111111111109,,,,,,15.304347826086955,15.304347826086955,,,,,15.318840579710145,15.318840579710145,15.318840579710145,15.318840579710145,15.318840579710145,15.318840579710145,,,15.304347826086955,21.057971014492754,15.304347826086955,21.130434782608692,21.08695652173913,21.130434782608692,10.111111111111109,10.111111111111109,10.111111111111109,11.04,11.04,21.130434782608692,6.36,6.36,21.130434782608692,11.04,10.111111111111109,21.130434782608692,15.304347826086955,15.304347826086955,15.304347826086955,15.318840579710145,10.111111111111109,10.111111111111109,10.111111111111109,,,,,,15.304347826086955,15.304347826086955,,,,,15.318840579710145,15.318840579710145,15.318840579710145,15.318840579710145,15.318840579710145,15.318840579710145,,,15.304347826086955,21.057971014492754,15.304347826086955,21.130434782608692,21.08695652173913,21.130434782608692,10.111111111111109,10.111111111111109,10.111111111111109,11.04,11.04,21.130434782608692,6.36,6.36,21.130434782608692,11.04,10.111111111111109,21.130434782608692,0.02487891292753625,0.02121320300000001,0.07071067800000011,0.07086675181159413,0.0006363960000000004,0.00028284299999999985,0.00021213200000000008,,,,,,0.05656854199999995,0.05785309624637671,,,,,0.06363961000000004,0.007071068000000009,0.02121320300000001,0.014142136000000019,0.014142136000000019,0.028284270999999975,,,0.26927944000000004,65.07151659971011,0.19900025060869586,0.3823510882318837,0.24260710820289855,0.7782020400724641,0.002828427,0.0005656849999999999,0.0014142139999999998,0.7249646453800002,34.389922135620004,0.7628397212318841,0.02198041081999999,0.028284270999999975,354.37195942028984,0.7071067810000001,7.069999999999997e-05,0.29278741837681155,0.026476521927536238,0.0,0.0,0.044701512333333325,0.0,0.0,0.0,,,,,,0.0,0.03866165336231884,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.058561109637681165,0.22546324852173916,0.047132653840579714,0.1570784192318841,0.4617195578695654,0.01567943620289855,0.0,0.0,0.0,0.00408239966,1.2664438916799998,0.011819147333333332,0.00326145972,0.0,2.7944841397391307,0.0,0.0,0.11220423882608696,0.17900432911599473,417.0285714285714,0.024404562681159425,0.044701512333333325,0.5921641565338162,0.22546324852173916,0.0,0.0,4.846773151885715,Mississippi
26,MT,1149.5,36.91666666666666,36.91666666666666,36.91666666666666,36.91666666666666,40.9,40.9,40.9,,,,,,36.91666666666666,36.91666666666666,,,,,36.91666666666666,36.91666666666666,36.91666666666666,36.91666666666666,36.91666666666666,36.91666666666666,,,36.91666666666666,49.58333333333334,36.91666666666666,49.58333333333334,49.58333333333334,49.58333333333334,40.9,40.9,40.9,6.666666666666668,6.666666666666668,49.58333333333334,3.6666666666666665,3.6666666666666665,49.58333333333334,6.666666666666668,40.9,49.58333333333334,36.91666666666666,36.91666666666666,36.91666666666666,36.91666666666666,40.9,40.9,40.9,,,,,,36.91666666666666,36.91666666666666,,,,,36.91666666666666,36.91666666666666,36.91666666666666,36.91666666666666,36.91666666666666,36.91666666666666,,,36.91666666666666,49.58333333333334,36.91666666666666,49.58333333333334,49.58333333333334,49.58333333333334,40.9,40.9,40.9,6.666666666666668,6.666666666666668,49.58333333333334,3.6666666666666665,3.6666666666666665,49.58333333333334,6.666666666666668,40.9,49.58333333333334,0.021213203000000003,0.021213203000000003,0.07071067799999999,0.051947685416666674,0.000636396,0.000282843,0.00025949240000000003,,,,,,0.05656854199999997,0.042426407,,,,,0.06363960999999999,0.0070710680000000015,0.021213203000000003,0.014142136000000001,0.014142136000000001,0.028284270999999986,,,0.14142135599999994,185.75048447666663,0.14142135599999994,0.3057940113333333,0.22565110025,0.7071067810000001,0.0028284270000000005,0.0005656849999999999,0.0014142140000000002,0.7071067809999999,16.184517796833333,2.10884223175,0.021213202999999996,0.028284271,379.01275,0.7071067809999999,7.070000000000002e-05,1.278535113,0.0,0.0,0.0,0.0043315802500000005,0.0,0.0,0.0269279389,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5770934343333335,0.0,0.14515873441666668,0.5974484005833334,0.0,0.0,0.0,0.0,0.0,0.7510926313333334,0.2802875280833333,0.0,0.0,2.9930300505000003,0.0,0.0,0.7235663805000002,0.17602782031771205,956.7142857142856,0.0,0.0043315802500000005,0.7899151823472222,0.5770934343333335,0.0,0.003846848414285714,4.90191632007143,Montana
27,NC,1353.5,48.83720930232558,48.83720930232558,48.83720930232558,48.45348837209303,26.4468085106383,26.4468085106383,26.4468085106383,,,,,,48.83720930232558,48.83720930232558,,,,,48.7906976744186,48.7906976744186,48.7906976744186,48.7906976744186,48.7906976744186,48.7906976744186,,,48.83720930232558,80.05813953488372,48.83720930232558,80.17441860465118,79.95348837209302,80.4186046511628,26.4468085106383,26.4468085106383,26.4468085106383,24.882352941176467,24.882352941176467,80.4186046511628,15.058823529411766,15.058823529411766,80.4186046511628,24.882352941176467,26.4468085106383,80.4186046511628,48.83720930232558,48.83720930232558,48.83720930232558,48.45348837209303,26.4468085106383,26.4468085106383,26.4468085106383,,,,,,48.83720930232558,48.83720930232558,,,,,48.7906976744186,48.7906976744186,48.7906976744186,48.7906976744186,48.7906976744186,48.7906976744186,,,48.83720930232558,80.05813953488372,48.83720930232558,80.17441860465118,79.95348837209302,80.4186046511628,26.4468085106383,26.4468085106383,26.4468085106383,24.882352941176467,24.882352941176467,80.4186046511628,15.058823529411766,15.058823529411766,80.4186046511628,24.882352941176467,26.4468085106383,80.4186046511628,0.035485011709302294,0.02183367266279072,0.07071067800000012,1.0983572540697668,0.0006363960000000008,0.0002828429999999997,0.00022038451063829804,,,,,,0.08947894169767437,0.0848669083488371,,,,,0.06363961000000005,0.009772932976744196,0.022635998244186068,0.014142136000000019,0.01499433739534886,0.03139684729069765,,,0.1509231849302328,721.9229460023256,0.17269487195348862,1.0311714150697675,0.6783354978139537,1.3021346680348822,0.002828426999999998,0.0005656849999999999,0.001414213999999999,0.7071067810000001,135.80204117647062,2.4609141909534853,0.021847720470588226,0.028284270999999982,235.3687441860465,0.7071067810000001,7.069999999999996e-05,1.3789969964651163,0.08745303253488372,0.003974768093023257,0.0,0.4252032283023255,0.0,0.0,0.006404893531914894,,,,,,0.030085991034883724,0.09224307883720932,,,,,0.0,0.04818451312790698,0.008892524744186047,0.0,0.00906166645348837,0.015835841093023256,,,0.009826721395348835,1.2785807378255818,0.028216168523255813,0.3943669556511627,0.8706108425581396,0.0963844873255814,0.0,0.0,0.0,0.0,1.713208905882353,0.17236809723255814,0.001648748470588235,0.0,2.615315469209302,0.0,0.0,0.5180156127674419,0.2714162074352863,1355.9772727272727,0.03597139434551495,0.4252032283023255,0.7778435774573645,1.2785807378255818,0.013662424236434108,0.0009149847902735564,7.218221450011359,North Carolina
28,ND,1406.5,5.230769230769232,5.230769230769232,5.230769230769232,5.230769230769232,3.0,3.0,3.0,,,,,,5.230769230769232,5.230769230769232,,,,,5.230769230769232,5.230769230769232,5.230769230769232,5.230769230769232,5.230769230769232,5.230769230769232,,,5.230769230769232,9.692307692307693,5.230769230769232,9.692307692307693,9.692307692307693,9.692307692307693,3.0,3.0,3.0,7.2,7.2,9.692307692307693,3.6,3.6,9.692307692307693,7.2,3.0,9.692307692307693,5.230769230769232,5.230769230769232,5.230769230769232,5.230769230769232,3.0,3.0,3.0,,,,,,5.230769230769232,5.230769230769232,,,,,5.230769230769232,5.230769230769232,5.230769230769232,5.230769230769232,5.230769230769232,5.230769230769232,,,5.230769230769232,9.692307692307693,5.230769230769232,9.692307692307693,9.692307692307693,9.692307692307693,3.0,3.0,3.0,7.2,7.2,9.692307692307693,3.6,3.6,9.692307692307693,7.2,3.0,9.692307692307693,0.02121320300000001,0.02121320300000001,0.07071067799999999,0.049497475000000006,0.000636396,0.000282843,0.000212132,,,,,,0.05656854199999997,0.045316683384615385,,,,,0.06363960999999999,0.0070710680000000015,0.02121320300000001,0.014142136000000001,0.014142136000000001,0.028284270999999986,,,0.14142135599999994,79.74658672615384,0.14142135599999994,0.8678016427692309,0.645785631,0.7071067810000001,0.0028284270000000005,0.0005656849999999999,0.0014142140000000002,0.7071067809999999,146.872,4.219330769230769,0.021213202999999996,0.028284271,343.9310769230769,0.7071067809999999,7.070000000000002e-05,1.4652631812307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.009610672076923076,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1259222386153846,0.0,0.5198008750769232,1.2126574141538462,0.0,0.0,0.0,0.0,0.0,0.9436423372,0.5813427218461538,0.0,0.0,3.014064287153846,0.0,0.0,0.7592345586153846,0.1975715965451169,119.22222222222223,0.0013729531538461538,0.0,1.0145166428076924,0.1259222386153846,0.0,0.0,4.75624653688889,North Dakota
29,NE,1174.5,37.032258064516135,37.032258064516135,37.032258064516135,36.967741935483865,49.0,49.0,49.0,,,,,,37.032258064516135,37.032258064516135,,,,,37.032258064516135,37.032258064516135,37.032258064516135,37.032258064516135,37.032258064516135,37.032258064516135,,,37.032258064516135,65.12903225806451,37.032258064516135,65.09677419354838,65.12903225806451,65.09677419354838,49.0,49.0,49.0,7.2,7.2,65.09677419354838,4.9,4.9,65.09677419354838,7.2,49.0,65.09677419354838,37.032258064516135,37.032258064516135,37.032258064516135,36.967741935483865,49.0,49.0,49.0,,,,,,37.032258064516135,37.032258064516135,,,,,37.032258064516135,37.032258064516135,37.032258064516135,37.032258064516135,37.032258064516135,37.032258064516135,,,37.032258064516135,65.12903225806451,37.032258064516135,65.09677419354838,65.12903225806451,65.09677419354838,49.0,49.0,49.0,7.2,7.2,65.09677419354838,4.9,4.9,65.09677419354838,7.2,49.0,65.09677419354838,0.06644850545161289,0.021213203,0.070710678,0.2431167580645161,0.000636396,0.000282843,0.000212132,,,,,,0.626385141354839,0.04331587774193549,,,,,0.06363961000000003,0.007071068000000006,0.021213203,0.01414213600000001,0.01414213600000001,0.028284270999999982,,,0.141421356,107.94282231677424,0.141421356,1.3685195735483875,1.262981496967742,0.745357956419355,0.002828427000000001,0.0005656849999999999,0.0014142140000000002,0.7071067809999999,232.7937106781,11.111312903225805,0.021213203000000003,0.028284270999999993,733.8895806451612,0.7071067809999999,7.070000000000002e-05,8.080580645161293,0.17653661825806452,0.0,0.0,0.29148367583870965,0.0,0.0,0.0,,,,,,0.3924728372258065,0.002159573870967742,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5277372601290324,0.0,0.6518787582903227,1.2855281885806449,0.007351184,0.0,0.0,0.0,0.0,1.5654000592000004,0.7708608240645162,0.0,0.0,3.3278050836129016,0.0,0.0,1.5317683708387098,0.3439229711398138,961.8888888888887,0.08159557562211983,0.29148367583870965,1.2625320682311827,0.5277372601290324,0.0,0.0,8.155195950222224,Nebraska
