,COUNTY,"AnalyticalResultValue.count.1,1-dichloroethane","AnalyticalResultValue.count.1,2,3-trichloropropane","AnalyticalResultValue.count.1,3-butadiene","AnalyticalResultValue.count.1,4-dioxane",AnalyticalResultValue.count.17-alpha-ethynylestrad,AnalyticalResultValue.count.17-beta-estradiol,"AnalyticalResultValue.count.4-androstene-3,17-dion",AnalyticalResultValue.count.Aerobic spores,AnalyticalResultValue.count.E. coli,AnalyticalResultValue.count.Enterococci,AnalyticalResultValue.count.Enteroviruses (RT-qPCR,AnalyticalResultValue.count.Enteroviruses (cell cu,AnalyticalResultValue.count.HCFC-22,AnalyticalResultValue.count.Halon 1011,AnalyticalResultValue.count.Male specific phage,AnalyticalResultValue.count.Noroviruses GIA,AnalyticalResultValue.count.Noroviruses GIB,AnalyticalResultValue.count.Noroviruses GII,AnalyticalResultValue.count.PFBS,AnalyticalResultValue.count.PFHpA,AnalyticalResultValue.count.PFHxS,AnalyticalResultValue.count.PFNA,AnalyticalResultValue.count.PFOA,AnalyticalResultValue.count.PFOS,AnalyticalResultValue.count.Somatic phage,AnalyticalResultValue.count.Total coliforms,AnalyticalResultValue.count.bromomethane,AnalyticalResultValue.count.chlorate,AnalyticalResultValue.count.chloromethane,AnalyticalResultValue.count.chromium,AnalyticalResultValue.count.chromium-6,AnalyticalResultValue.count.cobalt,AnalyticalResultValue.count.equilin,AnalyticalResultValue.count.estriol,AnalyticalResultValue.count.estrone,AnalyticalResultValue.count.germanium,AnalyticalResultValue.count.manganese,AnalyticalResultValue.count.molybdenum,AnalyticalResultValue.count.n-propylbenzene,AnalyticalResultValue.count.sec-butylbenzene,AnalyticalResultValue.count.strontium,AnalyticalResultValue.count.tellurium,AnalyticalResultValue.count.testosterone,AnalyticalResultValue.count.vanadium,"indices.count.1,1-dichloroethane","indices.count.1,2,3-trichloropropane","indices.count.1,3-butadiene","indices.count.1,4-dioxane",indices.count.17-alpha-ethynylestrad,indices.count.17-beta-estradiol,"indices.count.4-androstene-3,17-dion",indices.count.Aerobic spores,indices.count.E. coli,indices.count.Enterococci,indices.count.Enteroviruses (RT-qPCR,indices.count.Enteroviruses (cell cu,indices.count.HCFC-22,indices.count.Halon 1011,indices.count.Male specific phage,indices.count.Noroviruses GIA,indices.count.Noroviruses GIB,indices.count.Noroviruses GII,indices.count.PFBS,indices.count.PFHpA,indices.count.PFHxS,indices.count.PFNA,indices.count.PFOA,indices.count.PFOS,indices.count.Somatic phage,indices.count.Total coliforms,indices.count.bromomethane,indices.count.chlorate,indices.count.chloromethane,indices.count.chromium,indices.count.chromium-6,indices.count.cobalt,indices.count.equilin,indices.count.estriol,indices.count.estrone,indices.count.germanium,indices.count.manganese,indices.count.molybdenum,indices.count.n-propylbenzene,indices.count.sec-butylbenzene,indices.count.strontium,indices.count.tellurium,indices.count.testosterone,indices.count.vanadium,"AnalyticalResultValue.max.1,1-dichloroethane","AnalyticalResultValue.max.1,2,3-trichloropropane","AnalyticalResultValue.max.1,3-butadiene","AnalyticalResultValue.max.1,4-dioxane",AnalyticalResultValue.max.17-alpha-ethynylestrad,AnalyticalResultValue.max.17-beta-estradiol,"AnalyticalResultValue.max.4-androstene-3,17-dion",AnalyticalResultValue.max.Aerobic spores,AnalyticalResultValue.max.E. coli,AnalyticalResultValue.max.Enterococci,AnalyticalResultValue.max.Enteroviruses (RT-qPCR,AnalyticalResultValue.max.Enteroviruses (cell cu,AnalyticalResultValue.max.HCFC-22,AnalyticalResultValue.max.Halon 1011,AnalyticalResultValue.max.Male specific phage,AnalyticalResultValue.max.Noroviruses GIA,AnalyticalResultValue.max.Noroviruses GIB,AnalyticalResultValue.max.Noroviruses GII,AnalyticalResultValue.max.PFBS,AnalyticalResultValue.max.PFHpA,AnalyticalResultValue.max.PFHxS,AnalyticalResultValue.max.PFNA,AnalyticalResultValue.max.PFOA,AnalyticalResultValue.max.PFOS,AnalyticalResultValue.max.Somatic phage,AnalyticalResultValue.max.Total coliforms,AnalyticalResultValue.max.bromomethane,AnalyticalResultValue.max.chlorate,AnalyticalResultValue.max.chloromethane,AnalyticalResultValue.max.chromium,AnalyticalResultValue.max.chromium-6,AnalyticalResultValue.max.cobalt,AnalyticalResultValue.max.equilin,AnalyticalResultValue.max.estriol,AnalyticalResultValue.max.estrone,AnalyticalResultValue.max.germanium,AnalyticalResultValue.max.manganese,AnalyticalResultValue.max.molybdenum,AnalyticalResultValue.max.n-propylbenzene,AnalyticalResultValue.max.sec-butylbenzene,AnalyticalResultValue.max.strontium,AnalyticalResultValue.max.tellurium,AnalyticalResultValue.max.testosterone,AnalyticalResultValue.max.vanadium,"indices.max.1,1-dichloroethane","indices.max.1,2,3-trichloropropane","indices.max.1,3-butadiene","indices.max.1,4-dioxane",indices.max.17-alpha-ethynylestrad,indices.max.17-beta-estradiol,"indices.max.4-androstene-3,17-dion",indices.max.Aerobic spores,indices.max.E. coli,indices.max.Enterococci,indices.max.Enteroviruses (RT-qPCR,indices.max.Enteroviruses (cell cu,indices.max.HCFC-22,indices.max.Halon 1011,indices.max.Male specific phage,indices.max.Noroviruses GIA,indices.max.Noroviruses GIB,indices.max.Noroviruses GII,indices.max.PFBS,indices.max.PFHpA,indices.max.PFHxS,indices.max.PFNA,indices.max.PFOA,indices.max.PFOS,indices.max.Somatic phage,indices.max.Total coliforms,indices.max.bromomethane,indices.max.chlorate,indices.max.chloromethane,indices.max.chromium,indices.max.chromium-6,indices.max.cobalt,indices.max.equilin,indices.max.estriol,indices.max.estrone,indices.max.germanium,indices.max.manganese,indices.max.molybdenum,indices.max.n-propylbenzene,indices.max.sec-butylbenzene,indices.max.strontium,indices.max.tellurium,indices.max.testosterone,indices.max.vanadium,countyname,state,indices.avg,counts.sum,voc.indices.avg,soc.indices.avg,metal.indices.avg,dbp.indices.avg,pfas.indices.avg,horm.indices.avg,indices.sum
1498,39173,32.0,32.0,32.0,32.0,4.0,4.0,4.0,,,,,,32.0,32.0,,,,,31.0,31.0,31.0,31.0,31.0,31.0,,,32.0,54.0,32.0,56.0,56.0,56.0,4.0,4.0,4.0,8.0,8.0,56.0,4.0,4.0,56.0,8.0,4.0,56.0,32.0,32.0,32.0,32.0,4.0,4.0,4.0,,,,,,32.0,32.0,,,,,31.0,31.0,31.0,31.0,31.0,31.0,,,32.0,54.0,32.0,56.0,56.0,56.0,4.0,4.0,4.0,8.0,8.0,56.0,4.0,4.0,56.0,8.0,4.0,56.0,0.021213202999999996,0.021213202999999996,0.070710678,0.09,0.000636396,0.000282843,0.000212132,,,,,,0.081,0.09,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,1199.803,0.141421356,1.6,1.5,0.7071067809999999,0.002828427,0.000565685,0.001414214,0.7071067809999999,22.1,5.7,0.021213202999999996,0.028284271,620.0,0.7071067809999999,7.070000000000001e-05,1.016,0.0,0.0,0.0,0.10914446900000001,0.0,0.0,0.0,,,,,,0.005395031999999999,0.17609125899999994,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.778079948,0.0,0.903089987,1.698970004,0.0,0.0,0.0,0.0,0.0,1.344392274,0.7558748559999999,0.0,0.0,3.315270435,0.0,0.0,0.705863712,Wood,OH,0.32703551442424245,892.0,0.02592661299999999,0.10914446900000001,1.229844832333333,1.778079948,0.0,0.0,10.792171976
1499,39175,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,420.0,0.141421356,0.141421356,0.021213202999999996,0.7071067809999999,,,,0.7071067809999999,3.9035,20.7528,0.021213202999999996,0.028284271,5277.42,0.7071067809999999,,0.141421356,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.322219295,0.0,0.0,0.0,0.0,,,,0.0,0.5914541839999999,1.317076701,0.0,0.0,4.245300404,0.0,,0.0,Wyandot,OH,0.2875404070769231,72.0,0.0,0.0,0.9270628508333333,1.322219295,0.0,,7.476050583999999
1500,40005,4.0,4.0,4.0,4.0,,,,,,,,,4.0,4.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,8.0,4.0,8.0,8.0,8.0,,,,8.0,8.0,8.0,4.0,4.0,8.0,8.0,,8.0,4.0,4.0,4.0,4.0,,,,,,,,,4.0,4.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,8.0,4.0,8.0,8.0,8.0,,,,8.0,8.0,8.0,4.0,4.0,8.0,8.0,,8.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,34.2,0.141421356,0.141421356,0.153,0.7071067809999999,,,,0.7071067809999999,640.0,0.7071067809999999,0.021213202999999996,0.028284271,44.0,0.7071067809999999,,0.141421356,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.23299611,0.0,0.0,0.7075701759999999,0.0,,,,0.0,2.806179974,0.0,0.0,0.0,2.166331422,0.0,,0.0,Atoka,OK,0.2274260646923077,144.0,0.0,0.0,0.47898359966666665,0.23299611,0.0,,5.913077682
1501,40013,4.0,4.0,4.0,4.0,,,,,,,,,4.0,4.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,8.0,4.0,8.0,8.0,8.0,,,,,,8.0,,,8.0,,,8.0,4.0,4.0,4.0,4.0,,,,,,,,,4.0,4.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,8.0,4.0,8.0,8.0,8.0,,,,,,8.0,,,8.0,,,8.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,522.0,0.141421356,0.32899999999999996,0.0323,0.7071067809999999,,,,,,0.7071067809999999,,,116.0,,,2.46,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.4166405069999999,0.0,0.216165902,0.032081267999999996,0.0,,,,,,0.0,,,2.587336735,,,1.089905111,Bryan,OK,0.2543871201428572,112.0,0.0,0.0,0.6542481693333334,1.4166405069999999,0.0,,5.3421295230000005
1502,40015,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,2.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,2.0,,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,0.00014,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.146128036,,Caddo,OK,0.020875433714285713,14.0,,,,,,0.020875433714285713,0.146128036
1503,40017,12.0,12.0,12.0,12.0,4.0,4.0,4.0,,,,,,12.0,12.0,,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,12.0,24.0,12.0,23.0,24.0,23.0,4.0,4.0,4.0,,,23.0,,,23.0,,4.0,23.0,12.0,12.0,12.0,12.0,4.0,4.0,4.0,,,,,,12.0,12.0,,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,12.0,24.0,12.0,23.0,24.0,23.0,4.0,4.0,4.0,,,23.0,,,23.0,,4.0,23.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,248.0,0.141421356,32.5,29.9,0.7071067809999999,0.002828427,0.000565685,0.001414214,,,6.65,,,832.0,,7.070000000000001e-05,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.093421685,0.0,2.210853365,2.9985499339999997,0.0,0.0,0.0,0.0,,,0.822821645,,,3.443002072,,0.0,2.669316881,Canadian,OK,0.4727844850714286,359.0,0.0,0.0,2.0240906495,1.093421685,0.0,0.0,13.237965582000001
1504,40019,169.0,169.0,169.0,169.0,,,,,,,,,169.0,169.0,,,,,169.0,169.0,169.0,169.0,169.0,169.0,,,169.0,322.0,169.0,321.0,322.0,321.0,,,,,,321.0,,,321.0,,,321.0,169.0,169.0,169.0,169.0,,,,,,,,,169.0,169.0,,,,,169.0,169.0,169.0,169.0,169.0,169.0,,,169.0,322.0,169.0,321.0,322.0,321.0,,,,,,321.0,,,321.0,,,321.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,2280.0,0.141421356,0.578,0.165,0.7071067809999999,,,,,,8.12,,,631.0,,,19.5,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.056904851,0.0,0.460897843,0.740362689,0.0,,,,,,0.9095560290000001,,,3.322908105,,,1.989004616,Carter,OK,0.45141114919047626,4615.0,0.0,0.0,1.2371215469999999,2.056904851,0.0,,9.479634133000001
1505,40021,12.0,12.0,12.0,12.0,4.0,4.0,4.0,,,,,,12.0,12.0,,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,12.0,20.0,12.0,20.0,20.0,20.0,4.0,4.0,4.0,8.0,8.0,20.0,4.0,4.0,20.0,8.0,4.0,20.0,12.0,12.0,12.0,12.0,4.0,4.0,4.0,,,,,,12.0,12.0,,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,12.0,20.0,12.0,20.0,20.0,20.0,4.0,4.0,4.0,8.0,8.0,20.0,4.0,4.0,20.0,8.0,4.0,20.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,775.0,0.141421356,0.349,0.109,0.7071067809999999,0.002828427,0.000565685,0.001414214,0.7071067809999999,5.31,1.29,0.021213202999999996,0.028284271,174.0,0.7071067809999999,7.070000000000001e-05,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.5882717069999999,0.0,0.241795431,0.560305243,0.0,0.0,0.0,0.0,0.0,0.7250945209999999,0.11058971,0.0,0.0,2.7634279939999997,0.0,0.0,0.703291378,Cherokee,OK,0.20281139345454546,368.0,0.0,0.0,0.7299016259999999,1.5882717069999999,0.0,0.0,6.692775984
1506,40027,367.0,367.0,367.0,367.0,,,,,,,,,367.0,367.0,,,,,367.0,367.0,367.0,367.0,367.0,367.0,,,367.0,539.0,367.0,523.0,539.0,523.0,,,,4.0,4.0,523.0,2.0,2.0,523.0,4.0,,523.0,367.0,367.0,367.0,367.0,,,,,,,,,367.0,367.0,,,,,367.0,367.0,367.0,367.0,367.0,367.0,,,367.0,539.0,367.0,523.0,539.0,523.0,,,,4.0,4.0,523.0,2.0,2.0,523.0,4.0,,523.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.155,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,968.5989999999999,0.141421356,130.0,97.38,0.7071067809999999,,,,0.7071067809999999,88.2,2.5901,0.021213202999999996,0.028284271,1820.0,0.7071067809999999,,147.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.412180448,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.685114021,0.0,2.812913357,3.511348515,0.0,,,,0.0,1.945468585,0.413316532,0.0,0.0,3.782950133,0.0,,2.866287339,Cleveland,OK,0.6703684203846153,8847.0,0.05888292114285714,0.0,2.231135979333333,1.685114021,0.0,,17.429578929999998
1507,40031,16.0,16.0,16.0,16.0,,,,,,,,,16.0,16.0,,,,,16.0,16.0,16.0,16.0,16.0,16.0,,,16.0,28.0,16.0,28.0,28.0,28.0,,,,8.0,8.0,28.0,4.0,4.0,28.0,8.0,,28.0,16.0,16.0,16.0,16.0,,,,,,,,,16.0,16.0,,,,,16.0,16.0,16.0,16.0,16.0,16.0,,,16.0,28.0,16.0,28.0,28.0,28.0,,,,8.0,8.0,28.0,4.0,4.0,28.0,8.0,,28.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.115,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,995.0,0.141421356,0.456,0.055999999999999994,0.7071067809999999,,,,0.7071067809999999,110.0,2.5,0.021213202999999996,0.028284271,1070.0,0.7071067809999999,,5.79,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.28254659,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.696793085,0.0,0.3579348470000001,0.271066772,0.0,,,,0.0,2.041392685,0.397940009,0.0,0.0,3.552262523,0.0,,1.4616485680000002,Comanche,OK,0.3869840415,452.0,0.04036379857142857,0.0,1.0068087865,1.696793085,0.0,,10.061585079
1508,40035,8.0,8.0,8.0,8.0,,,,,,,,,8.0,8.0,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,8.0,16.0,8.0,16.0,16.0,16.0,,,,8.0,8.0,16.0,4.0,4.0,16.0,8.0,,16.0,8.0,8.0,8.0,8.0,,,,,,,,,8.0,8.0,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,8.0,16.0,8.0,16.0,16.0,16.0,,,,8.0,8.0,16.0,4.0,4.0,16.0,8.0,,16.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,1600.0,0.141421356,0.514,0.207,0.7071067809999999,,,,0.7071067809999999,0.7071067809999999,1.3,0.021213202999999996,0.028284271,502.0,0.7071067809999999,,0.61,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.903089987,0.0,0.40993312299999995,0.8388490909999999,0.0,,,,0.0,0.0,0.113943352,0.0,0.0,3.223582462,0.0,,0.484299839,Craig,OK,0.26821914823076926,256.0,0.0,0.0,0.8451013111666666,1.903089987,0.0,,6.973697854
1509,40037,58.0,58.0,58.0,57.0,48.0,48.0,48.0,,,,,,58.0,58.0,,,,,57.0,57.0,57.0,57.0,57.0,57.0,,,58.0,115.0,58.0,116.0,115.0,116.0,48.0,48.0,48.0,12.0,12.0,116.0,6.0,6.0,116.0,12.0,48.0,116.0,58.0,58.0,58.0,57.0,48.0,48.0,48.0,,,,,,58.0,58.0,,,,,57.0,57.0,57.0,57.0,57.0,57.0,,,58.0,115.0,58.0,116.0,115.0,116.0,48.0,48.0,48.0,12.0,12.0,116.0,6.0,6.0,116.0,12.0,48.0,116.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.092,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,1120.0,0.141421356,1.61,1.43,1.11,0.002828427,0.000565685,0.001414214,0.7071067809999999,18.9,8.47,0.021213202999999996,0.028284271,786.0,0.7071067809999999,7.070000000000001e-05,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.185636577,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.7481880269999999,0.0,0.90579588,1.678214783,0.045322979000000006,0.0,0.0,0.0,0.0,1.276461804,0.92788341,0.0,0.0,3.418301291,0.0,0.0,1.492061605,Creek,OK,0.35387473806060604,1999.0,0.026519511,0.0,1.4112633246666668,1.7481880269999999,0.0,0.0,11.677866356
1510,40039,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,14.14213562,0.141421356,2.3,2.8,0.7071067809999999,,,,0.7071067809999999,0.7071067809999999,0.7071067809999999,0.021213202999999996,0.028284271,420.0,0.7071067809999999,,12.1,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.06069784,1.9700367769999998,0.0,,,,0.0,0.0,0.0,0.0,0.0,3.1461280360000003,0.0,,1.781755375,Custer,OK,0.3061006933846154,72.0,0.0,0.0,1.326436338,0.0,0.0,,7.958618028
1511,40041,8.0,8.0,8.0,8.0,,,,,,,,,8.0,8.0,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,8.0,16.0,8.0,16.0,16.0,16.0,,,,8.0,8.0,16.0,4.0,4.0,16.0,8.0,,16.0,8.0,8.0,8.0,8.0,,,,,,,,,8.0,8.0,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,8.0,16.0,8.0,16.0,16.0,16.0,,,,8.0,8.0,16.0,4.0,4.0,16.0,8.0,,16.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,1600.0,0.141421356,0.141421356,0.07200000000000001,0.7071067809999999,,,,0.7071067809999999,0.7071067809999999,1.3,0.021213202999999996,0.028284271,214.0,0.7071067809999999,,1.25,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.903089987,0.0,0.0,0.380211242,0.0,,,,0.0,0.0,0.113943352,0.0,0.0,2.8532925189999996,0.0,,0.795880017,Delaware,OK,0.23255450449999998,256.0,0.0,0.0,0.6905545216666665,1.903089987,0.0,,6.046417117
1512,40047,4.0,4.0,4.0,4.0,,,,,,,,,4.0,4.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,8.0,4.0,8.0,8.0,8.0,,,,,,8.0,,,8.0,,,8.0,4.0,4.0,4.0,4.0,,,,,,,,,4.0,4.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,8.0,4.0,8.0,8.0,8.0,,,,,,8.0,,,8.0,,,8.0,0.021213202999999996,0.021213202999999996,0.070710678,0.0896,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,232.0,0.141421356,2.03,1.58,0.7071067809999999,,,,,,0.7071067809999999,,,409.0,,,14.9,0.0,0.0,0.0,0.10720997,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.064457989,0.0,1.006466042,1.7215358319999998,0.0,,,,,,0.0,,,3.134602053,,,1.872156273,Garfield,OK,0.42411562661904767,112.0,0.0,0.10720997,1.2891267,1.064457989,0.0,,8.906428159
1513,40049,6.0,6.0,6.0,6.0,,,,,,,,,6.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,12.0,6.0,12.0,12.0,12.0,,,,12.0,12.0,12.0,6.0,6.0,12.0,12.0,,12.0,6.0,6.0,6.0,6.0,,,,,,,,,6.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,12.0,6.0,12.0,12.0,12.0,,,,12.0,12.0,12.0,6.0,6.0,12.0,12.0,,12.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,14.14213562,0.141421356,11.0,12.1,0.7071067809999999,,,,0.7071067809999999,88.2,0.7071067809999999,0.021213202999999996,0.028284271,884.0,0.7071067809999999,,18.6,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.7403626890000001,2.605664116,0.0,,,,0.0,1.945468585,0.0,0.0,0.0,3.46933101,0.0,,1.968482949,Garvin,OK,0.4511272826538461,216.0,0.0,0.0,1.6306401273333335,0.0,0.0,,11.729309349
1514,40051,8.0,8.0,8.0,8.0,,,,,,,,,8.0,8.0,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,8.0,16.0,8.0,13.0,16.0,13.0,,,,8.0,8.0,13.0,4.0,4.0,13.0,8.0,,13.0,8.0,8.0,8.0,8.0,,,,,,,,,8.0,8.0,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,8.0,16.0,8.0,13.0,16.0,13.0,,,,8.0,8.0,13.0,4.0,4.0,13.0,8.0,,13.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,14.14213562,0.141421356,11.0,12.1,0.7071067809999999,,,,0.7071067809999999,88.2,2.4,0.021213202999999996,0.028284271,1760.0,0.7071067809999999,,18.6,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.7403626890000001,2.605664116,0.0,,,,0.0,1.945468585,0.380211242,0.0,0.0,3.7683914130000002,0.0,,1.968482949,Grady,OK,0.4772531151538461,241.0,0.0,0.0,1.7438520681666667,0.0,0.0,,12.408580994
1515,40053,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,2.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,2.0,,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.070000000000001e-05,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,Grant,OK,0.0,14.0,,,,,,0.0,0.0
